"","MARK_ID","PREFIXNUMB","BANDNUMBER","RECAP","SPECIESCOD","SPECIESNUM","STATUS","REMARKCD","AGE","SEX","WT","CULMEN","TARSUS","DATE","WING","NASALCODE","TARSALCODE","MAP_NO","FREQUENCY","NEST_NO","EASTING","NORTHING","COMMENTS","LEAD","XRAY","DNA","WAES","YEAR","REC","BANDSITE","LATITITUDE","D1","LONGITUDE","D2","REMARKS","TCOLOR","BLOOD","RTFREQ","TRAN","BRDP","SPECIES","OBS","MOMBAND","OBS2","OBS3","VIRUS","RADIO","WHOLEBLOOD","SERUM","TRAP","BTIME","RESIGHT","RESIGHT1","C_SWAB","PLOT","BANDNU_COMPLETE","Replacement 
Tarsal","Replacement 
Nasal","Date Originally 
Banded"
"2085","2005-06-12_NANA_MLW001",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-12,0,NA,"LP",NA,NA,"MLW001",499668,6744427,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8351603196265,NA,-165.006106771139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2086","2005-06-12_NANA_TJO009",NA,NA,TRUE,"COEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-12,0,NA,"X44",NA,NA,"TJO009",499075,6744499,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8358058067602,NA,-165.017014690341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2087","2005-06-12_134781059_BCL054","1347","81059",TRUE,"SPEI",NA,NA,NA,"AHY","F",1093,258,547,2005-06-12,0,"A5H","295",NA,NA,"BCL054",503218,6745143,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8415757598753,NA,-164.940796600046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLW","TRJ",FALSE,FALSE,0,0,"BOW",0,NA,"N",NA,NA,"134781059",NA,NA,NA
"2088","2005-06-12_134781021_TJO002","1347","81021",TRUE,"SPEI",NA,NA,NA,"AHY","F",1106,279,568,2005-06-12,0,"4JJ","585",NA,NA,"TJO002",499942,6744267,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8337239534314,NA,-165.001066797715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEA",NA,FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134781021",NA,NA,NA
"2089","2005-06-12_134781317_BCL008","1347","81317",TRUE,"COEI",NA,NA,NA,"AHY","F",1797,504,612,2005-06-12,0,NA,"7X1",NA,NA,"BCL008",499065,6744233,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8334176011541,NA,-165.017197350526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEA","BCL",FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134781317",NA,NA,NA
"2090","2005-06-12_134752774_TRJ001","1347","52774",FALSE,"SPEI",NA,NA,NA,"AHY","F",898,544,265,2005-06-12,0,"A3S","J83",NA,NA,"TRJ001",500540,6744797,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8384819979454,NA,-164.990066269632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEA",NA,FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134752774",NA,NA,NA
"2091","2005-06-13_134752775_TRJ025","1347","52775",FALSE,"COEI",NA,NA,NA,"AHY","F",1519,511,622,2005-06-13,0,NA,"9JH",NA,NA,"TRJ025",499444,6745844,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8478820646799,NA,-165.010231066574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sea",NA,FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134752775",NA,NA,NA
"2092","2005-06-13_NANA_SEA003",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-13,0,NA,"895",NA,NA,"SEA003",500279,6743077,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8230398763001,NA,-164.99487004629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2093","2005-06-13_NANA_MLW013",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-13,0,"TT5",NA,NA,NA,"MLW013",500978,6743963,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8309934020666,NA,-164.982013116639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2094","2005-06-13_134781433_TJO032","1347","81433",TRUE,"SPEI",NA,NA,NA,"AHY","F",1739,506,645,2005-06-13,0,NA,"T81",NA,NA,"TJO032",500696,6746226,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8513114814639,NA,-164.987191393273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134781433",NA,NA,NA
"2095","2005-06-13_134752756_SEA001","1347","52756",FALSE,"COEI",NA,NA,NA,"AHY","F",1710,528,636,2005-06-13,0,NA,"4XA",NA,NA,"SEA001",500488,6743247,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8245659590488,NA,-164.991026750358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752756",NA,NA,NA
"2096","2005-06-13_134752160_SEA004","1347","52160",TRUE,"SPEI",NA,NA,NA,"AHY","F",1090,252,566,2005-06-13,0,"AX9","S1T",NA,NA,"SEA004",500367,6743817,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8296836284066,NA,-164.993250596893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752160",NA,NA,NA
"2097","2005-06-13_134782257_MLW015","1347","82257",TRUE,"SPEI",NA,NA,NA,"AHY","F",1100,263,559,2005-06-13,0,"A8H","8X3",NA,NA,"MLW015",500716,6743459,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8264689796294,NA,-164.986833548393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"BOW",0,NA,"N",NA,NA,"134782257",NA,NA,NA
"2098","2005-06-13_134757406_TRJ023","1347","57406",TRUE,"SPEI",NA,NA,NA,"AHY","F",1245,268,568,2005-06-13,0,"SS1","LY",NA,NA,"TRJ023",502677,6743810,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8296119345924,NA,-164.95076808495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134757406",NA,NA,NA
"2099","2005-06-13_134752153_BCL002","1347","52153",TRUE,"SPEI",NA,NA,NA,"AHY","F",1120,266,553,2005-06-13,0,"S9S","9XT",NA,NA,"BCL002",499647,6744131,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8325027750548,NA,-165.006492504071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134752153",NA,NA,NA
"2100","2005-06-13_134752155_TJO006","1347","52155",TRUE,"SPEI",NA,NA,NA,"AHY","F",1080,252,599,2005-06-13,0,"A4X","3XH",NA,NA,"TJO006",499769,6744491,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8357349913655,NA,-165.004249064594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"BOW",0,NA,"N",NA,NA,"134752155",NA,NA,NA
"2101","2005-06-14_134781450_TJO003","1347","81450",TRUE,"SPEI",NA,NA,NA,"AHY","F",1208,258,573,2005-06-14,0,"AS6","9X6",NA,NA,"TJO003",499914,6744242,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8334994950998,NA,-165.001581792423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sea",NA,FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134781450",NA,NA,NA
"2102","2005-06-14_134752776_TRJ027","1347","52776",FALSE,"COEI",NA,NA,NA,"AHY","F",1527,491,585,2005-06-14,0,NA,"JH2",NA,NA,"TRJ027",499300,6745715,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8467236605514,NA,-165.012880373107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sea",NA,FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134752776",NA,NA,NA
"2103","2005-06-14_134752625_PLF015","1347","52625",TRUE,"COEI",NA,NA,NA,"AHY","F",1650,467,619,2005-06-14,0,NA,"82T",NA,NA,"PLF015",502285,6745153,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8416720039245,NA,-164.957961414148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752625",NA,NA,NA
"2104","2005-06-14_134757451_SEA005","1347","57451",TRUE,"SPEI",NA,NA,NA,"AHY","F",1235,240,580,2005-06-14,0,"1AA","452",NA,NA,"SEA005",502638,6745055,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8407899609594,NA,-164.951468386756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134757451",NA,NA,NA
"2105","2005-06-14_134757470_SEA009","1347","57470",TRUE,"SPEI",NA,NA,NA,"AHY","F",1150,266,548,2005-06-14,0,"JJ5","549",NA,NA,"SEA009",502659,6744936,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8397214248886,NA,-164.951083679518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134757470",NA,NA,NA
"2106","2005-06-14_134752176_SEA008","1347","52176",TRUE,"COEI",NA,NA,NA,"AHY","F",1730,497,626,2005-06-14,0,NA,"9SJ",NA,NA,"SEA008",502940,6745177,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.841883170709,NA,-164.945910607722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752176",NA,NA,NA
"2107","2005-06-15_NANA_MLW020",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-15,0,NA,"845",NA,NA,"MLW020",500036,6746092,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8501090234616,NA,-164.999337510752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2108","2005-06-15_NANA_TJO019",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-15,0,NA,"471",NA,NA,"TJO019",499409,6746065,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8498661763584,NA,-165.010875782674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2109","2005-06-15_NANA_TRJ028",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-15,0,"T7T",NA,NA,NA,"TRJ028",499304,6745679,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8464004555259,NA,-165.012806641672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2110","2005-06-15_NANA_TRJ026",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-15,0,"H4H",NA,NA,NA,"TRJ026",499509,6745851,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8479449971439,NA,-165.009035006405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2111","2005-06-15_134776963_TRJ038","1347","76963",TRUE,"SPEI",NA,NA,NA,"AHY","F",1088,245,566,2005-06-15,0,"AH6","534",NA,NA,"TRJ038",500314,6746652,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8551366395652,NA,-164.994220713724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"BOW",0,NA,"N",NA,NA,"134776963",NA,NA,NA
"2112","2005-06-15_NANA_PLF012",NA,NA,TRUE,"COEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-15,0,NA,"X61",NA,NA,"PLF012",500037,6743388,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8258321748576,NA,-164.999319624268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"NANA",NA,NA,NA
"2113","2005-06-15_134752763_PLF014","1347","52763",FALSE,"SPEI",NA,NA,NA,"AHY","F",0,297,532,2005-06-15,0,"3AA","J7A",NA,NA,"PLF014",500019,6743685,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.828498683407,NA,-164.999650588786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"BOW",0,NA,"N",NA,NA,"134752763",NA,NA,NA
"2114","2005-06-16_134752785_TJO040","1347","52785",FALSE,"SPEI",NA,NA,NA,"AHY","F",1143,266,575,2005-06-16,0,"7JJ","JA2",NA,NA,"TJO040",500373,6748282,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8697708775639,NA,-164.993131655643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"BOW",0,NA,"N",NA,NA,"134752785",NA,NA,NA
"2115","2005-06-16_NANA_TJO039",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-16,0,"TT8",NA,NA,NA,"TJO039",500373,6748508,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8717999236966,NA,-164.993131219847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2116","2005-06-15_134757434_TJO028","1347","57434",TRUE,"SPEI",NA,NA,NA,"AHY","F",1259,263,562,2005-06-15,0,"AX6","NF",NA,NA,"TJO028",500589,6745893,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8483219445273,NA,-164.989161544917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bto",NA,FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134757434",NA,NA,NA
"2117","2005-06-15_134781041_BCL050","1347","81041",TRUE,"SPEI",NA,NA,NA,"AHY","F",1114,252,541,2005-06-15,0,"S8S","710",NA,NA,"BCL050",501039,6746906,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8574158413534,NA,-164.980875457934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bto",NA,FALSE,FALSE,0,0,"BOW",0,NA,"N",NA,NA,"134781041",NA,NA,NA
"2118","2005-06-15_134752778_SEA015","1347","52778",FALSE,"SPEI",NA,NA,NA,"AHY","F",1142,280,550,2005-06-15,0,"A2T","JA9",NA,NA,"SEA015",502081,6746676,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8553467839458,NA,-164.961698171404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bto",NA,TRUE,FALSE,0,4,"TMIST",145,NA,"N",NA,NA,"134752778",NA,NA,NA
"2119","2005-06-15_134781176_MLW027","1347","81176",TRUE,"SPEI",NA,NA,NA,"AHY","F",1232,265,551,2005-06-15,0,"A3H","090",NA,NA,"MLW027",500647,6746318,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.852137550061,NA,-164.988092841309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bto",NA,TRUE,FALSE,0,5,"TMIST",218,NA,"N",NA,NA,"134781176",NA,NA,NA
"2120","2005-06-15_134752777_SEA013","1347","52777",FALSE,"SPEI",NA,NA,NA,"AHY","F",1204,268,555,2005-06-15,0,"A7H","2JX",NA,NA,"SEA013",502161,6747093,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8590902227231,NA,-164.96022107841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bto",NA,TRUE,FALSE,0,4,"TMIST",230,NA,"N",NA,NA,"134752777",NA,NA,NA
"2121","2005-06-15_134752168_TRJ011","1347","52168",TRUE,"SPEI",NA,NA,NA,"AHY","F",1183,272,575,2005-06-15,0,"A4S","7X9",NA,NA,"TRJ011",501025,6744316,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8341625639378,NA,-164.981146850992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bto",NA,TRUE,FALSE,0,4,"TMIST",145,NA,"N",NA,NA,"134752168",NA,NA,NA
"2122","2005-06-16_134757492_TJO004","1347","57492",TRUE,"SPEI",NA,NA,NA,"AHY","F",1159,264,565,2005-06-16,0,"565","264",NA,NA,"TJO004",499823,6744361,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8345678624221,NA,-165.00325565812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bto",NA,TRUE,FALSE,0,4,"FMIST",438,NA,"N",NA,NA,"134757492",NA,NA,NA
"2123","2005-06-16_134782250_TJO029","1347","82250",TRUE,"SPEI",NA,NA,NA,"AHY","F",1076,278,549,2005-06-16,0,"AX7","851",NA,NA,"TJO029",500619,6746196,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8510422657758,NA,-164.988608533239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bto",NA,TRUE,FALSE,0,4,"BOW",247,NA,"N",NA,NA,"134782250",NA,NA,NA
"2124","2005-06-16_134782440_MLW007","1347","82440",TRUE,"SPEI",NA,NA,NA,"AHY","F",1133,258,561,2005-06-16,0,"A8T","X6T",NA,NA,"MLW007",499134,6744155,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8327174633327,NA,-165.015927893042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bto",NA,TRUE,FALSE,0,4,"TMIST",127,NA,"N",NA,NA,"134782440",NA,NA,NA
"2125","2005-06-16_134777598_MLW031","1347","77598",TRUE,"SPEI",NA,NA,NA,"AHY","F",1238,259,568,2005-06-16,0,"AA2","J9H",NA,NA,"MLW031",500726,6745645,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8460951459722,NA,-164.986641475312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bto",NA,TRUE,FALSE,0,4,"TMIST",149,NA,"N",NA,NA,"134777598",NA,NA,NA
"2126","2005-06-16_134752762_SEA023","1347","52762",FALSE,"SPEI",NA,NA,NA,"AHY","F",1255,265,585,2005-06-16,0,"AX2","HJ8",NA,NA,"SEA023",500937,6744325,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8342435843675,NA,-164.982765419238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"BOW",0,NA,"N",NA,NA,"134752762",NA,NA,NA
"2127","2005-06-16_134752687_MLW029","1347","52687",TRUE,"COEI",NA,NA,NA,"AHY","F",1705,493,557,2005-06-16,0,NA,"4IT",NA,NA,"MLW029",500742,6746382,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8527119825926,NA,-164.98634424986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752687",NA,NA,NA
"2128","2005-06-16_134752766_MLW028","1347","52766",FALSE,"COEI",NA,NA,NA,"AHY","F",1590,503,620,2005-06-16,0,NA,"H9X",NA,NA,"MLW028",500684,6746281,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8518052981444,NA,-164.987412037099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mlw","trj",FALSE,FALSE,0,0,"TMIST",0,NA,"N",NA,NA,"134752766",NA,NA,NA
"2129","2005-06-16_134752759_NONE","1347","52759",NA,"SPEI",NA,NA,NA,"AHY","F",1070,279,560,2005-06-16,NA,"AS4","IJS",NA,NA,"NONE",0,0,"NOT ASSOCIATED WITH A NEST",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLW","TRJ",NA,NA,NA,NA,"FMIST",NA,NA,"N",NA,NA,"134752759",NA,NA,NA
"2130","2005-06-18_NANA_TRJ045",NA,NA,TRUE,"COEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-18,0,NA,"437",NA,NA,"TRJ045",503271,6744630,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8369695525618,NA,-164.939830184309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2131","2005-06-18_NANA_TRJ048",NA,NA,TRUE,"COEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-18,0,NA,"937",NA,NA,"TRJ048",503424,6744828,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8387459310036,NA,-164.937012265499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2132","2005-06-18_NANA_SEA021",NA,NA,TRUE,"SPEI",NA,NA,NA,"AHY","F",0,0,0,2005-06-18,0,"AX1",NA,NA,NA,"SEA021",502499,6746067,"YELLOW",NA,NA,FALSE,NA,"2005",NA,NA,60.8498767087307,NA,-164.954012535883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"OTHER",0,NA,"Y",NA,NA,"NANA",NA,NA,NA
"2133","2005-06-18_134757945_TJO042","1347","57945",TRUE,"SPEI",NA,NA,NA,"AHY","F",1350,288,558,2005-06-18,0,"7J","A6H",NA,NA,"TJO042",500509,6748243,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8694205812092,NA,-164.990627482602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLW","TRJ",FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134757945",NA,NA,NA
"2134","2005-06-18_134752767_TJO041","1347","52767",FALSE,"SPEI",NA,NA,NA,"AHY","F",1150,286,582,2005-06-18,0,"9JJ","7HI",NA,NA,"TJO041",500135,6748243,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8694208847353,NA,-164.997514165309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLW","TRJ",FALSE,FALSE,0,0,"BOW",0,NA,"N",NA,NA,"134752767",NA,NA,NA
"2135","2005-06-18_134781310_TJO010","1347","81310",TRUE,"SPEI",NA,NA,NA,"AHY","F",1086,254,544,2005-06-18,0,"JJ1","X89",NA,NA,"TJO010",500378,6743139,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8235964394228,NA,-164.993049619406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BTO",NA,TRUE,FALSE,0,4,"FMIST",135,NA,"N",NA,NA,"134781310",NA,NA,NA
"2136","2005-06-18_134781010_BCL023","1347","81010",TRUE,"SPEI",NA,NA,NA,"AHY","F",1065,278,560,2005-06-18,0,"2AA","927",NA,NA,"BCL023",500640,6744138,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8325652633719,NA,-164.988228864808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BTO",NA,TRUE,FALSE,0,4,"BOW",215,NA,"N",NA,NA,"134781010",NA,NA,NA
"2137","2005-06-18_134782284_BCL038","1347","82284",TRUE,"SPEI",NA,NA,NA,"AHY","F",1119,273,559,2005-06-18,0,"JJ4","6JX",NA,NA,"BCL038",500652,6745296,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8429619120708,NA,-164.988004262112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BTO",NA,TRUE,FALSE,0,4,"FMIST",238,NA,"N",NA,NA,"134782284",NA,NA,NA
"2138","2005-06-18_134781050_BCL025","1347","81050",TRUE,"SPEI",NA,NA,NA,"AHY","F",1183,252,550,2005-06-18,0,"JJ3","970",NA,NA,"BCL025",500453,6744057,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8318382918559,NA,-164.991668432485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BTO",NA,TRUE,FALSE,0,4,"FMIST",310,NA,"N",NA,NA,"134781050",NA,NA,NA
"2139","2005-06-18_134752779_TRJ015","1347","52779",FALSE,"SPEI",NA,NA,NA,"AHY","F",1110,251,568,2005-06-18,0,"J6J","HJ3",NA,NA,"TRJ015",500174,6743326,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8252754937425,NA,-164.996800450796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BTO",NA,TRUE,FALSE,0,4,"FMIST",0,NA,"N",NA,NA,"134752779",NA,NA,NA
"2140","2005-06-18_134752780_TJO008","1347","52780",FALSE,"SPEI",NA,NA,NA,"AHY","F",1130,266,553,2005-06-18,0,"8JJ","J8H",NA,NA,"TJO008",499212,6744491,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.835734277082,NA,-165.01449464434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BTO",NA,TRUE,FALSE,0,4,"FMIST",200,NA,"N",NA,NA,"134752780",NA,NA,NA
"2141","2005-06-19_134752787_BCL003","1347","52787",FALSE,"SPEI",NA,NA,NA,"AHY","F",1121,270,549,2005-06-19,0,"XX8","JA6",NA,NA,"BCL003",499252,6744394,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8348634760068,NA,-165.013758501484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,0,5,"BOW",0,NA,"N",NA,NA,"134752787",NA,NA,NA
"2142","2005-06-19_134752609_BCL026","1347","52609",TRUE,"COEI",NA,NA,NA,"AHY","F",1610,545,609,2005-06-19,0,NA,"9T5",NA,NA,"BCL026",501989,6743609,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8278113683674,NA,-164.963422946384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,"FMIST",0,NA,"N",NA,NA,"134752609",NA,NA,NA
"2143","2005-06-19_134752788_BCL052","1347","52788",FALSE,"SPEI",NA,NA,NA,"AHY","F",1113,249,550,2005-06-19,0,"A2A","JX7",NA,NA,"BCL052",503306,6744985,NA,NA,NA,FALSE,NA,"2005",NA,NA,60.8401564949552,NA,-164.939180308964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,0,2.5,"FMIST",0,NA,"N",NA,NA,"134752788",NA,NA,NA
